cell_id,xml_type,subtype,backend,surface,reader_class,product_claim,status,reason,evidence_ref
TransferFunction/6:fallback:auto:FrequencySeriesDict,TransferFunction,6,fallback,auto,FrequencySeriesDict,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/6:fallback:auto:FrequencySeriesMatrix,TransferFunction,6,fallback,auto,FrequencySeriesMatrix,TF; mixed float64 frequency column and complex64 samples; source survey observed phase-loss risk in external parser,unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:external:normalize:-,TransferFunction,7,external,normalize,-,"COH; embedded (f,Y) payload; float64 samples observed in source survey",observed,"Installed dttxml decodes embedded-frequency COH and GWexpy source maps COH; surveyed layout only, without an integrated public reader assertion.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#subtype-survey; tests/io/test_dttxml_issue726.py
TransferFunction/7:external:explicit:TimeSeries,TransferFunction,7,external,explicit,TimeSeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:external:explicit:TimeSeriesDict,TransferFunction,7,external,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:external:explicit:TimeSeriesMatrix,TransferFunction,7,external,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:external:explicit:FrequencySeries,TransferFunction,7,external,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:external:explicit:FrequencySeriesDict,TransferFunction,7,external,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:external:explicit:FrequencySeriesMatrix,TransferFunction,7,external,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:external:auto:TimeSeries,TransferFunction,7,external,auto,TimeSeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:external:auto:TimeSeriesDict,TransferFunction,7,external,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:external:auto:TimeSeriesMatrix,TransferFunction,7,external,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:external:auto:FrequencySeries,TransferFunction,7,external,auto,FrequencySeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/7:external:auto:FrequencySeriesDict,TransferFunction,7,external,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/7:external:auto:FrequencySeriesMatrix,TransferFunction,7,external,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/7:native:normalize:-,TransferFunction,7,native,normalize,-,"COH; embedded (f,Y) payload; float64 samples observed in source survey",observed,Native TransferFunction dispatch has no entry for this subtype; this is an observed implementation limit for the surveyed source-backed layout.,gwexpy/io/dttxml_common.py::load_dttxml_native; docs/plans/2026-09-25-diaggui-xml-product-audit.md#subtype-survey
TransferFunction/7:native:explicit:TimeSeries,TransferFunction,7,native,explicit,TimeSeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:native:explicit:TimeSeriesDict,TransferFunction,7,native,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:native:explicit:TimeSeriesMatrix,TransferFunction,7,native,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:native:explicit:FrequencySeries,TransferFunction,7,native,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:native:explicit:FrequencySeriesDict,TransferFunction,7,native,explicit,FrequencySeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:native:explicit:FrequencySeriesMatrix,TransferFunction,7,native,explicit,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:native:auto:TimeSeries,TransferFunction,7,native,auto,TimeSeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:native:auto:TimeSeriesDict,TransferFunction,7,native,auto,TimeSeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:native:auto:TimeSeriesMatrix,TransferFunction,7,native,auto,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:native:auto:FrequencySeries,TransferFunction,7,native,auto,FrequencySeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/7:native:auto:FrequencySeriesDict,TransferFunction,7,native,auto,FrequencySeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/7:native:auto:FrequencySeriesMatrix,TransferFunction,7,native,auto,FrequencySeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/7:fallback:normalize:-,TransferFunction,7,fallback,normalize,-,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,This subtype was not run through a reader in a clean no-dttxml process; only Spectrum/2 CSD has a verified frequency-product fallback probe.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/7:fallback:explicit:TimeSeries,TransferFunction,7,fallback,explicit,TimeSeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:fallback:explicit:TimeSeriesDict,TransferFunction,7,fallback,explicit,TimeSeriesDict,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:fallback:explicit:TimeSeriesMatrix,TransferFunction,7,fallback,explicit,TimeSeriesMatrix,"COH; embedded (f,Y) payload; float64 samples observed in source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/7:fallback:explicit:FrequencySeries,TransferFunction,7,fallback,explicit,FrequencySeries,"COH; embedded (f,Y) payload; float64 samples observed in source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
